symptom,display_name,source_file,phase,order,question_id,field,code,ui_label,question_text,response_type,question_role,dedup_family,canonical_concept,parent_field,detail_field,if_positive_ask,skip_if,ask_if
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,high_priority_followup,17,abnormal_vaginal_bleeding,abnormal_vaginal_bleeding,GYN-003,Abnormal vaginal bleeding,Have you had heavy or unusual vaginal bleeding?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:vaginal_bleeding,abnormal_vaginal_bleeding,,heavy_or_unusual_bleeding_details,,FIELD_ALREADY_CAPTURED,SEX_FEMALE_REPRODUCTIVE_AGE
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,high_priority_followup,18,weakness,weakness,CON-006,Weakness,Have you felt unusually weak?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weakness,weakness,,weakness_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,targeted_followup,19,vulvovaginal_irritation,vulvovaginal_irritation,GYN-004,Vulvovaginal irritation,"Do you have vulvovaginal itching, burning, or irritation?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:vaginal_discharge,vulvovaginal_irritation,,itching_or_irritation_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,targeted_followup,20,dysuria,dysuria,GU-001,Pain or burning when passing urine,Do you have pain or burning when passing urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:dysuria,dysuria,,dysuria_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,targeted_followup,21,urinary_frequency,urinary_frequency,GU-002,Passing urine more often,Are you passing urine more often than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:urinary_frequency,urinary_frequency,,urinary_frequency_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,targeted_followup,22,urinary_urgency,urinary_urgency,GU-003,Sudden urge to pass urine,Do you feel a sudden urge to pass urine?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:urinary_urgency,urinary_urgency,,urinary_urgency_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,targeted_followup,23,recent_sexual_exposure,recent_sexual_exposure,SOC-015,Recent sexual exposure,Have you had a recent sexual exposure that may be relevant?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_sexual_exposure,,recent_sexual_exposure_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,final_closeout,24,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
vomiting,Vomiting,vomiting.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the vomiting start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it constant, or does it come in episodes?",SHORT_TEXT,qualifier,,pattern,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,4,vomiting_frequency,vomiting_frequency,GIQ-001,Vomiting frequency,How often are you vomiting?,SHORT_TEXT,qualifier,ros:vomiting,vomiting_frequency,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,5,vomit_content,vomit_content,GIQ-016,Vomit content,"What does the vomit contain—food, bile, blood, coffee-ground material, stool-like material, mucus, or something else?",SHORT_TEXT,qualifier,ros:vomiting,vomit_content,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,6,vomit_amount,vomit_amount,GIQ-018,Vomit amount,"About how much do you bring up each time—small amounts, moderate amounts, or large amounts?",SHORT_TEXT,qualifier,ros:vomiting,vomit_amount,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,7,projectile_vomiting,projectile_vomiting,GIQ-019,Projectile vomiting,"Is the vomiting forceful or projectile, meaning it shoots out suddenly?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:vomiting,projectile_vomiting,,projectile_vomiting_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,8,aggravating_factors,aggravating_factors,PAIN-018,Aggravating factors,"What seems to trigger or worsen the vomiting, such as food, drink, movement, smells, coughing, pain, or nothing?",SHORT_TEXT,qualifier,,aggravating_factors,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,9,relieving_factors,relieving_factors,PAIN-019,Relieving factors,"What makes it better, such as resting, stopping food, medicines, sitting still, or nothing?",SHORT_TEXT,qualifier,,relieving_factors,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,core_characterization,10,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,11,vomiting,vomiting,GI-002,Vomiting,Have you been vomiting?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:vomiting,vomiting,,,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,12,dehydration,dehydration,CON-011A,Dehydration,"Have you been very dry, dizzy when standing, or unable to keep fluids down?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,dehydration,,dehydration_details,dehydration_details,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,13,low_urine_output,low_urine_output,CON-011B,Low urine output,Have you been passing much less urine than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:low_urine_output,low_urine_output,,low_urine_output_details,low_urine_output_details,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,14,hematemesis,hematemesis,GI-009B,Blood in vomit,Have you seen blood in the vomit?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:vomiting,hematemesis,,hematemesis_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,15,coffee_ground_vomit,coffee_ground_vomit,GI-010B,Coffee-ground vomit,Has the vomit looked dark like coffee grounds?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:vomiting,coffee_ground_vomit,,coffee_ground_vomit_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,16,severe_abdominal_pain,severe_abdominal_pain,GI-013,Severe abdominal pain,Do you have severe abdominal pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:abdominal_pain,severe_abdominal_pain,,severe_abdominal_pain_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,17,abdominal_distension,abdominal_distension,GI-005,Abdominal distension,Is your abdomen swollen or distended?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,abdominal_distension,,abdominal_distension_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,18,bowel_obstruction_symptom,bowel_obstruction_symptom,GI-023,Bowel obstruction symptom,Are you unable to pass stool or gas?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:bowel_obstruction,bowel_obstruction_symptom,,unable_to_pass_stool_or_flatus_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,19,fever,fever,CON-001,Fever,Have you had a fever?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,high_priority_followup,20,weakness,weakness,CON-006,Weakness,Have you felt unusually weak?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weakness,weakness,,weakness_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,targeted_followup,21,abdominal_pain,abdominal_pain,GI-008,Abdominal pain,Do you have abdominal pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:abdominal_pain,abdominal_pain,,abdominal_pain_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,targeted_followup,22,diarrhea,diarrhea,GI-003,Loose stool or diarrhea,Have you had diarrhea or loose stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:diarrhea,diarrhea,,diarrhea_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,targeted_followup,23,headache,headache,NEU-005,Headache,Do you have a headache?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:headache,headache,,headache_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,targeted_followup,24,food_exposure,food_exposure,CTX-002,Food exposure,Did this seem to start after any food exposure or suspicious meal?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:food_exposure,food_exposure,,food_exposure_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,targeted_followup,25,chills,chills,CON-003,Chills,Have you felt cold or shivery without uncontrollable shaking?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:chills,chills,,chills_details,,FIELD_ALREADY_CAPTURED,
vomiting,Vomiting,vomiting.json,targeted_followup,26,pregnancy_context,pregnancy_context,GYNHX-001,Pregnancy context,"Could you be pregnant, or is pregnancy a possibility?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,pregnancy_context,,pregnancy_context_details,,FIELD_ALREADY_CAPTURED|PATIENT_ELDERLY_SKIP_PREGNANCY,SEX_FEMALE_REPRODUCTIVE_AGE
vomiting,Vomiting,vomiting.json,targeted_followup,27,lmp,lmp,GYNHX-002,Last menstrual period,When was your last menstrual period?,SHORT_TEXT,detail,,lmp,pregnancy_context,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE|PATIENT_ELDERLY_SKIP_PREGNANCY,
vomiting,Vomiting,vomiting.json,final_closeout,28,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
weight_loss,Weight Loss,weight_loss.json,opening,1,presenting_complaint_narrative,presenting_complaint_narrative,NARR-001,Presenting Complaint Narrative,Please provide information about presenting complaint narrative.,NARRATIVE_FREE_TEXT,qualifier,,presenting_complaint_narrative,,,,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,core_characterization,2,amount_lost,amount_lost,WL-001,Amount lost,How much weight have you lost?,NUMERIC_OR_SHORT_TEXT,qualifier,,amount_lost,,,,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,core_characterization,3,weight_loss_timeframe,weight_loss_timeframe,WL-002,Weight loss timeframe,Over what period of time did you lose that weight?,SHORT_TEXT,qualifier,,weight_loss_timeframe,,,,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,core_characterization,4,weight_loss_intentionality,weight_loss_intentionality,WL-003,Weight loss intentionality,"Were you trying to lose weight, or did it happen without trying?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,weight_loss_intentionality,,weight_loss_intentionality_details,weight_loss_intentionality_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,core_characterization,5,appetite_change,appetite_change,GI-006B,Appetite change,Has your appetite changed?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:loss_of_appetite,appetite_change,,appetite_change_details,appetite_change_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,6,rapid_loss,rapid_loss,WL-004,Rapid loss,Did the weight come off quickly over days to weeks?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,rapid_loss,,rapid_loss_details,rapid_loss_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,7,dysphagia,dysphagia,GI-025,Dysphagia,Have you had trouble swallowing?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:dysphagia,dysphagia,,dysphagia_details,dysphagia_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,8,vomiting,vomiting,GI-002,Vomiting,Have you been vomiting?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:vomiting,vomiting,,vomiting_details,vomiting_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,9,vomiting_frequency,vomiting_frequency,GIQ-001,Vomiting frequency,How often are you vomiting?,SHORT_TEXT,detail,ros:vomiting,vomiting_frequency,vomiting,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,10,blood_in_stool,blood_in_stool,GI-004B,Blood in stool,Have you noticed blood in your stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:blood_in_stool,blood_in_stool,,blood_in_stool_details,blood_in_stool_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,11,melena,melena,GIQ-021,Black or tarry stool,Has your stool been black or tarry?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:melena,melena,,melena_details,melena_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,12,hemoptysis,hemoptysis,RESP-004,Coughing up blood,Have you coughed up blood?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:hemoptysis,hemoptysis,,hemoptysis_details,hemoptysis_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,13,night_sweats,night_sweats,CON-004,Night sweats,Have you had drenching night sweats?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:night_sweats,night_sweats,,night_sweats_details,night_sweats_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,14,fever,fever,CON-001,Fever,Have you had a fever?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,fever_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,15,severe_weakness,severe_weakness,CON-006S,Severe weakness,Have you felt severely weak or unable to do normal activities?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weakness,severe_weakness,,severe_weakness_details,severe_weakness_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,16,dehydration,dehydration,CON-011A,Dehydration,"Have you felt very dry, very thirsty, or unable to stay hydrated?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,dehydration,,dehydration_details,dehydration_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,high_priority_followup,17,low_urine_output,low_urine_output,CON-011B,Low urine output,Are you passing much less urine than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:low_urine_output,low_urine_output,,low_urine_output_details,low_urine_output_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,18,functional_impact,functional_impact,PAIN-020,Functional impact,Do you have functional impact?,SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,19,associated_symptoms,associated_symptoms,ASSOC-001,Associated symptoms,Have any other symptoms come with it?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,associated_symptoms,,associated_symptoms_details,associated_symptoms_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,20,diarrhea,diarrhea,GI-003,Loose stool or diarrhea,Have you had diarrhea or loose stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:diarrhea,diarrhea,,diarrhea_details,diarrhea_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,21,abdominal_pain,abdominal_pain,GI-008,Abdominal pain,Have you had abdominal pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:abdominal_pain,abdominal_pain,,abdominal_pain_details,abdominal_pain_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,22,change_in_bowel_habit,change_in_bowel_habit,GI-024,Change in bowel habit,Have you noticed a lasting change in your bowel habits?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:change_in_bowel_habit,change_in_bowel_habit,,change_in_bowel_habit_details,change_in_bowel_habit_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,23,cough,cough,RESP-005,Cough,Have you had a cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:cough,cough,,cough_details,cough_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,24,shortness_of_breath,shortness_of_breath,RESP-001,Shortness of breath,Have you had shortness of breath?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:shortness_of_breath,shortness_of_breath,,shortness_of_breath_details,shortness_of_breath_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,25,excessive_thirst,excessive_thirst,ENDO-003,Excessive thirst,Have you been unusually thirsty?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:excessive_thirst,excessive_thirst,,excessive_thirst_details,excessive_thirst_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,26,excessive_urination,excessive_urination,ENDO-004,Excessive urination,Are you passing urine more often or in larger amounts than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:excessive_urination,excessive_urination,,excessive_urination_details,excessive_urination_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,27,low_mood_anhedonia,low_mood_anhedonia,PSY-002,Low mood anhedonia,"Have you felt low, lost interest, or stopped enjoying things?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,low_mood_anhedonia,,low_mood_anhedonia_details,low_mood_anhedonia_details,FIELD_ALREADY_CAPTURED,
weight_loss,Weight Loss,weight_loss.json,targeted_followup,28,nutrition_status,nutrition_status,NUT-001,Nutrition status,"How is your usual diet and nutrition, including restricted eating, food avoidance, or poor access to food?",SHORT_TEXT,qualifier,ros:nutrition_status,nutrition_status,,,,FIELD_ALREADY_CAPTURED,
